market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer3KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2017-10-08|41|0515|0|1502|0|5|97|150|97|109|0|10|100|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0530|0|1002|0|15|110|159|197|109|0|10|500|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0545|1|1002|0|15|110|159|197|110|0|10|500|500
Atlanta|Douglas GA|CNN|2017-10-08|41|0600|1|5002|0|15|010|059|197|176|0|10|000|000
Atlanta|Douglas GA|CNN|2017-10-08|41|0615|5|5169|1|0|510|790|151|260|10|02|502|260
Atlanta|Douglas GA|CNN|2017-10-08|41|0630|6|600|5|0|06|97|110|00|67|26|67|76
Atlanta|Douglas GA|CNN|2017-10-08|41|0645|8|600|5|0|06|90|100|00|60|25|69|70
Atlanta|Douglas GA|CNN|2017-10-08|41|0700|9|000|5|0|16|60|90|10|60|25|60|20
Atlanta|Douglas GA|CNN|2017-10-08|41|0715|00|1502|0|5|97|150|97|109|0|10|100|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0730|00|1002|0|15|110|159|197|109|0|10|500|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0745|01|1002|0|15|110|159|197|110|0|10|500|500
Atlanta|Douglas GA|CNN|2017-10-08|41|0800|01|5002|0|15|010|059|197|176|0|10|000|000
Atlanta|Douglas GA|CNN|2017-10-08|41|0815|05|5169|1|0|510|790|151|260|10|02|502|260
Atlanta|Douglas GA|CNN|2017-10-08|41|0830|06|600|5|0|06|97|110|00|67|26|67|76
Atlanta|Douglas GA|CNN|2017-10-08|41|0845|0|600|5|0|06|90|100|00|60|25|69|70
Atlanta|Douglas GA|CNN|2017-10-08|41|0900|0|000|5|0|16|60|90|10|60|25|60|20
Atlanta|Douglas GA|CNN|2017-10-08|41|0915|1|1502|0|5|97|150|97|109|0|10|100|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0930|1|1002|0|15|110|159|197|109|0|10|500|100
Atlanta|Douglas GA|CNN|2017-10-08|41|0945|5|1002|0|15|110|159|197|110|0|10|500|500
Atlanta|Douglas GA|CNN|2017-10-08|41|1000|6|5002|0|15|010|059|197|176|0|10|000|000
Atlanta|Douglas GA|CNN|2017-10-08|41|1015|8|5169|1|0|510|790|151|260|10|02|502|260
Atlanta|Douglas GA|CNN|2017-10-08|41|1030|9|600|5|0|06|97|110|00|67|26|67|76
Atlanta|Douglas GA|CNN|2017-10-08|41|1045|00|600|5|0|06|90|100|00|60|25|69|70
Atlanta|Douglas GA|CNN|2017-10-08|41|1100|00|000|5|0|16|60|90|10|60|25|60|20
Atlanta|Douglas GA|CNN|2017-10-08|41|1115|01|1502|0|5|97|150|97|109|0|10|100|100
Atlanta|Douglas GA|CNN|2017-10-08|41|1130|01|1002|0|15|110|159|197|109|0|10|500|100
Atlanta|Douglas GA|CNN|2017-10-08|41|1145|05|1002|0|15|110|159|197|110|0|10|500|500
Atlanta|Douglas GA|CNN|2017-10-08|41|1200|06|5002|0|15|010|059|197|176|0|10|000|000
Atlanta|Douglas GA|CNN|2017-10-08|41|1215|01|5169|1|0|510|790|151|260|10|02|502|260
Atlanta|Douglas GA|CNN|2017-10-08|41|1230|01|600|5|0|06|97|110|00|67|26|67|76
Atlanta|Douglas GA|CNN|2017-10-08|41|1245|00|600|5|0|06|90|100|00|60|25|69|70
Atlanta|Douglas GA|CNN|2017-10-08|41|1300|00|000|5|0|16|60|90|10|60|25|60|20
Atlanta|Douglas GA|CNN|2017-10-08|41|1315|00|5169|1|0|510|790|151|260|10|02|502|260
Atlanta|Douglas GA|CNN|2017-10-08|41|1330|9|600|5|0|06|97|110|00|67|26|67|76
Atlanta|Douglas GA|CNN|2017-10-08|41|1345|8|600|5|0|06|90|100|00|60|25|69|70
Atlanta|Douglas GA|CNN|2017-10-08|41|1400|0|000|5|0|16|60|90|10|60|25|60|20
Atlanta|Douglas GA|CNN|2017-10-08|41|1415|6|1502|0|5|97|150|97|109|0|10|100|100
Atlanta|Douglas GA|CNN|2017-10-08|41|1430|5|1002|0|15|110|159|197|109|0|10|500|100
Atlanta|Douglas GA|CNN|2017-10-08|41|1445|1|1002|0|15|110|159|197|110|0|10|500|500
Atlanta|Douglas GA|CNN|2017-10-08|41|1500|1|5002|0|15|010|059|197|176|0|10|000|000
